chr	start	end	i	ngenes	dist	cum_sum
8	124308140	124308290	7356	0	14770	104
8	124323060	124323210	7357	0	-130	104
8	124323080	124323230	7358	0	84370	104
8	124407600	124407750	7359	0	-70	104
8	124407680	124407830	7360	0	730	104
8	124408560	124408710	7361	0	19730	104
8	124428440	124428590	7362	0	-101	104
8	124428489	124428668	7363	0	-168	104
8	124428500	124428650	7364	0	530	104
8	124429180	124429330	7365	0	-110	104
8	124429220	124429370	7366	0	17590	104
8	124446960	124447110	7367	1	21190	105
8	124468300	124468450	7368	0	-130	105
8	124468320	124468470	7369	0	6710	105
8	124475180	124475330	7370	0	-130	105
8	124475200	124475350	7371	0	9090	105
8	124484440	124484590	7372	0	-130	105
8	124484460	124484610	7373	0	12010	105
8	124496620	124496770	7374	0	-4	105
8	124496766	124496830	7375	0	2010	105
8	124498840	124498990	7376	0	-110	105
8	124498880	124499030	7377	0	-74	105
8	124498956	124499031	7378	0	54845	105
8	124553876	124554022	7379	0	-62	105
8	124553960	124554110	7380	0	-22	105
8	124554088	124554231	7381	0	-131	105
8	124554100	124554250	7382	0	54410	105
8	124608660	124608810	7383	0	36030	105
8	124644840	124644990	7384	0	-130	105
8	124644860	124645010	7385	0	37610	105
8	124682620	124682770	7386	0	-30	105
8	124682740	124682890	7387	0	19690	105
8	124702580	124702730	7388	0	-143	105
8	124702587	124702796	7389	0	-96	105
8	124702700	124702850	7390	0	3241	105
8	124706091	124706259	7391	0	-159	105
8	124706100	124706250	7392	0	270	105
8	124706520	124706670	7393	0	11142	105
8	124717812	124717926	7394	0	-86	105
8	124717840	124717990	7395	0	57790	105
8	124775780	124775930	7396	0	-130	105
8	124775800	124775950	7397	0	170	105
8	124776120	124776270	7398	0	2260	105
8	124778530	124778711	7399	0	-171	105
8	124778540	124778690	7400	0	-110	105
8	124778580	124778730	7401	0	10530	105
8	124789260	124789410	7402	0	17390	105
8	124806800	124806950	7403	0	70	105
8	124807020	124807170	7404	0	9950	105
8	124817120	124817270	7405	0	18430	105
8	124835700	124835850	7406	0	-120	105
8	124835730	124835845	7407	0	-105	105
8	124835740	124835890	7408	0	34910	105
8	124870800	124870950	7409	0	18370	105
8	124889320	124889470	7410	0	45223	105
8	124934693	124934975	7411	0	-235	105
8	124934740	124934890	7412	0	-130	105
8	124934760	124934910	7413	0	2070	105
8	124936980	124937130	7414	0	-141	105
8	124936989	124937148	7415	1	47752	106
8	124984900	124985050	7416	0	130	106
8	124985180	124985330	7417	0	6910	106
8	124992240	124992390	7418	0	570	106
8	124992960	124993110	7419	0	-130	106
8	124992980	124993130	7420	0	-146	106
8	124992984	124993133	7421	0	25782	106
8	125018915	125019143	7422	0	-203	106
8	125018940	125019090	7423	0	-130	106
8	125018960	125019110	7424	0	3238	106
8	125022348	125022400	7425	0	100	106
8	125022500	125022650	7426	0	-130	106
8	125022520	125022670	7427	0	230	106
8	125022900	125023050	7428	0	5030	106
8	125028080	125028350	7429	0	-234	106
8	125028116	125028293	7430	0	-173	106
8	125028120	125028270	7431	0	14430	106
8	125042700	125042938	7432	0	-218	106
8	125042720	125042870	7433	0	-130	106
8	125042740	125042890	7434	0	6410	106
8	125049300	125049450	7435	0	568	106
8	125050018	125050268	7436	0	-188	106
8	125050080	125050230	7437	0	-130	106
8	125050100	125050250	7438	0	10370	106
8	125060620	125060770	7439	0	14250	106
8	125075020	125075170	7440	0	38190	106
8	125113360	125113510	7441	0	28278	106
8	125141788	125141923	7442	0	-123	106
8	125141800	125141950	7443	0	-110	106
8	125141840	125141990	7444	0	8330	106
8	125150320	125150470	7445	0	9850	106
8	125160320	125160470	7446	0	-110	106
8	125160360	125160510	7447	0	25750	106
8	125186260	125186410	7448	0	-130	106
8	125186280	125186430	7449	0	-130	106
8	125186300	125186424	7450	0	26016	106
8	125212440	125212590	7451	0	-110	106
8	125212480	125212630	7452	0	4014	106
8	125216644	125216668	7453	0	28353	106
8	125245021	125245231	7454	0	-191	106
8	125245040	125245190	7455	0	-90	106
8	125245100	125245250	7456	0	13970	106
8	125259220	125259370	7457	0	4610	106
8	125263980	125264130	7458	0	-140	106
8	125263990	125264145	7459	0	-125	106
8	125264020	125264170	7460	0	14770	106
8	125278940	125279090	7461	0	-70	106
8	125279020	125279170	7462	0	-139	106
8	125279031	125279107	7463	0	105014	106
8	125384121	125384313	7464	0	447	106
8	125384760	125385404	7465	0	-444	106
8	125384960	125385110	7466	0	-110	106
8	125385000	125385150	7467	0	290	106
8	125385440	125385590	7468	0	5130	106
8	125390720	125390870	7469	0	18610	106
8	125409480	125409630	7470	0	27970	106
8	125437600	125437750	7471	0	-130	106
8	125437620	125437770	7472	0	-149	106
8	125437621	125437850	7473	0	11070	106
8	125448920	125449070	7474	0	3593	106
8	125452663	125452908	7475	0	-168	106
8	125452740	125452890	7476	0	9586	106
8	125462476	125462675	7477	0	-115	106
8	125462560	125462710	7478	0	628	106
8	125463338	125463367	7479	0	24266	106
8	125487633	125487848	7480	0	-188	106
8	125487660	125487810	7481	0	-130	106
8	125487680	125487830	7482	0	190	106
8	125488020	125488170	7483	0	370	106
8	125488540	125488690	7484	0	32870	106
8	125521560	125521710	7485	0	16490	106
8	125538200	125538350	7486	0	-110	106
8	125538240	125538390	7487	0	5930	106
8	125544320	125544470	7488	0	-140	106
8	125544330	125544440	7489	0	6220	106
8	125550660	125550810	7490	0	-90	106
8	125550720	125550870	7491	0	-127	106
8	125550743	125550893	7492	0	227	106
8	125551120	125551270	7493	0	50	106
8	125551320	125551470	7494	0	9670	106
8	125561140	125561290	7495	0	-134	106
8	125561156	125561298	7496	0	622	106
8	125561920	125562070	7497	0	-130	106
8	125561940	125562090	7498	0	-118	106
8	125561972	125562146	7499	0	6634	106
8	125568780	125568930	7500	0	-145	106
8	125568785	125569062	7501	0	-242	106
8	125568820	125568970	7502	0	4230	106
8	125573200	125573350	7503	0	-50	106
8	125573300	125573450	7504	0	695	106
8	125574145	125574349	7505	0	-169	106
8	125574180	125574330	7506	0	18890	106
8	125593220	125593370	7507	0	-110	106
8	125593260	125593410	7508	0	8310	106
8	125601720	125601870	7509	0	-142	106
8	125601728	125601912	7510	0	2508	106
8	125604420	125604570	7511	0	644	106
8	125605214	125605477	7512	0	-237	106
8	125605240	125605390	7513	0	-110	106
8	125605280	125605430	7514	0	210	106
8	125605640	125605790	7515	0	-110	106
8	125605680	125605830	7516	0	54210	106
8	125660040	125660190	7517	0	-144	106
8	125660046	125660219	7518	0	-159	106
8	125660060	125660210	7519	0	22210	106
8	125682420	125682570	7520	0	-30	106
8	125682540	125682690	7521	0	34210	106
8	125716900	125717150	7522	0	-90	106
8	125717060	125717210	7523	0	22682	106
8	125739892	125740132	7524	0	-212	106
8	125739920	125740070	7525	0	-130	106
8	125739940	125740090	7526	0	250	106
8	125740340	125740490	7527	0	22870	106
8	125763360	125763510	7528	0	390	106
8	125763900	125764050	7529	0	-142	106
8	125763908	125764067	7530	0	-127	106
8	125763940	125764090	7531	0	29430	106
8	125793520	125793670	7532	0	90	106
8	125793760	125793910	7533	0	-110	106
8	125793800	125793950	7534	0	16270	106
8	125810220	125810370	7535	0	-90	106
8	125810280	125810430	7536	0	56830	106
8	125867260	125867410	7537	0	33665	106
8	125901075	125901293	7538	0	-213	106
8	125901080	125901230	7539	0	-130	106
8	125901100	125901250	7540	0	35090	106
8	125936340	125936490	7541	0	-75	106
8	125936415	125936514	7542	0	-74	106
8	125936440	125936590	7543	0	-30	106
8	125936560	125936710	7544	0	270	106
8	125936980	125937130	7545	0	-110	106
8	125937020	125937170	7546	0	2050	106
8	125939220	125939370	7547	0	-138	106
8	125939232	125939397	7548	0	-137	106
8	125939260	125939410	7549	0	26630	106
8	125966040	125966190	7550	0	-130	106
8	125966060	125966212	7551	0	-132	106
8	125966080	125966230	7552	0	7590	106
8	125973820	125973970	7553	0	-130	106
8	125973840	125973990	7554	0	-131	106
8	125973859	125973988	7555	0	5312	106
8	125979300	125979450	7556	0	-130	106
8	125979320	125979470	7557	0	10	106
8	125979480	125979630	7558	0	3570	106
8	125983200	125983350	7559	0	30	106
8	125983380	125983530	7560	0	-90	106
8	125983440	125983590	7561	0	1070	106
8	125984660	125984810	7562	0	510	106
8	125985320	125985470	7563	0	210	106
8	125985680	125985830	7564	0	17110	106
8	126002940	126003090	7565	0	7170	106
8	126010260	126010410	7566	0	-81	106
8	126010329	126010618	7567	0	-78	106
8	126010540	126010690	7568	0	-90	106
8	126010600	126010750	7569	0	39870	106
8	126050620	126050770	7570	0	25190	106
8	126075960	126076110	7571	0	-30	106
8	126076080	126076230	7572	0	9070	106
8	126085300	126085450	7573	0	17750	106
8	126103200	126103350	7574	0	27108	106
8	126130458	126130579	7575	0	101	106
8	126130680	126130830	7576	0	-130	106
8	126130700	126130850	7577	0	550	106
8	126131400	126131550	7578	0	-130	106
8	126131420	126131570	7579	0	6290	106
8	126137860	126138010	7580	0	-90	106
8	126137920	126138070	7581	0	101370	106
8	126239440	126239590	7582	0	2850	106
8	126242440	126242590	7583	0	410	106
8	126243000	126243150	7584	0	-110	106
8	126243040	126243190	7585	0	-102	106
8	126243088	126243153	7586	0	22407	106
8	126265560	126265710	7587	0	-130	106
8	126265580	126265730	7588	0	20390	106
8	126286120	126286270	7589	0	10	106
8	126286280	126286430	7590	0	2610	106
8	126289040	126289190	7591	0	-65	106
8	126289125	126289251	7592	0	9	106
8	126289260	126289410	7593	0	1210	106
8	126290620	126290770	7594	0	50690	106
8	126341460	126341610	7595	0	-130	106
8	126341480	126341630	7596	0	-119	106
8	126341511	126341618	7597	0	5062	106
8	126346680	126346830	7598	0	-77	106
8	126346753	126346814	7599	0	-54	106
8	126346760	126346910	7600	0	3390	106
8	126350300	126350450	7601	0	-130	106
8	126350320	126350470	7602	0	19230	106
8	126369700	126369850	7603	0	-130	106
8	126369720	126369870	7604	0	28250	106
8	126398120	126398270	7605	0	10	106
8	126398280	126398430	7606	0	-94	106
8	126398336	126398424	7607	0	40356	106
8	126438780	126438930	7608	0	-110	106
8	126438820	126438970	7609	0	-117	106
8	126438853	126439025	7610	0	2695	106
8	126441720	126441870	7611	0	-90	106
8	126441780	126441930	7612	0	-129	106
8	126441801	126441904	7613	0	556	106
8	126442460	126442610	7614	0	930	106
8	126443540	126443690	7615	0	488	106
8	126444178	126444556	7616	0	-196	106
8	126444360	126444510	7617	0	17190	106
8	126461700	126461850	7618	0	27610	106
8	126489460	126489610	7619	0	-110	106
8	126489500	126489650	7620	0	14010	106
8	126503660	126503810	7621	0	13019	106
8	126516829	126516981	7622	0	-121	106
8	126516860	126517010	7623	0	-90	106
8	126516920	126517070	7624	0	670	106
8	126517740	126517890	7625	0	-102	106
8	126517788	126518014	7626	0	-214	106
8	126517800	126517950	7627	0	10970	106
8	126528920	126529070	7628	0	-104	106
8	126528966	126529036	7629	0	-56	106
8	126528980	126529130	7630	0	12110	106
8	126541240	126541390	7631	0	-77	106
8	126541313	126541386	7632	1	17890	107
8	126559276	126559406	7633	0	-86	107
8	126559320	126559470	7634	0	31230	107
8	126590700	126590850	7635	0	11210	107
8	126602060	126602210	7636	0	210	107
8	126602420	126602570	7637	0	-90	107
8	126602480	126602630	7638	0	3538	107
8	126606168	126606340	7639	0	-160	107
8	126606180	126606330	7640	0	-130	107
8	126606200	126606350	7641	0	165	107
8	126606515	126606558	7642	0	12062	107
8	126618620	126618770	7643	0	-58	107
8	126618712	126618865	7644	0	-65	107
8	126618800	126618950	7645	0	37610	107
8	126656560	126656710	7646	0	190	107
8	126656900	126657050	7647	0	-130	107
8	126656920	126657070	7648	0	-141	107
8	126656929	126657062	7649	0	7058	107
8	126664120	126664270	7650	0	44790	107
8	126709060	126709210	7651	0	-124	107
8	126709086	126709277	7652	0	3683	107
8	126712960	126713182	7653	0	-202	107
8	126712980	126713130	7654	0	-130	107
8	126713000	126713150	7655	0	290	107
8	126713440	126713590	7656	0	1310	107
8	126714900	126715050	7657	0	-130	107
8	126714920	126715070	7658	0	210	107
8	126715280	126715430	7659	0	14150	107
8	126729580	126729730	7660	0	-90	107
8	126729640	126729790	7661	0	-114	107
8	126729676	126729814	7662	0	11786	107
8	126741600	126741750	7663	0	-130	107
8	126741620	126741770	7664	0	58289	107
8	126800059	126800269	7665	0	-189	107
8	126800080	126800230	7666	0	-130	107
8	126800100	126800250	7667	0	40830	107
8	126841080	126841230	7668	0	10970	107
8	126852200	126852350	7669	0	-130	107
8	126852220	126852370	7670	0	31010	107
8	126883380	126883530	7671	0	-102	107
8	126883428	126883540	7672	0	-100	107
8	126883440	126883590	7673	0	2610	107
8	126886200	126886350	7674	0	37876	107
8	126924226	126924456	7675	0	-216	107
8	126924240	126924390	7676	0	-130	107
8	126924260	126924410	7677	0	5030	107
8	126929440	126929590	7678	0	-134	107
8	126929456	126929515	7679	0	-55	107
8	126929460	126929610	7680	0	5790	107
8	126935400	126935550	7681	0	-131	107
8	126935419	126935613	7682	0	-73	107
8	126935540	126935690	7683	0	8150	107
8	126943840	126943990	7684	0	-90	107
8	126943900	126944050	7685	0	-126	107
8	126943924	126943948	7686	0	26192	107
8	126970140	126970290	7687	0	-130	107
8	126970160	126970310	7688	0	13870	107
8	126984180	126984330	7689	0	-10	107
8	126984320	126984470	7690	0	15750	107
8	127000220	127000370	7691	0	-149	107
8	127000221	127000337	7692	0	2663	107
8	127003000	127003150	7693	0	-130	107
8	127003020	127003170	7694	0	670	107
8	127003840	127003990	7695	0	5870	107
8	127009860	127010010	7696	0	23510	107
8	127033520	127033670	7697	0	45550	107
8	127079220	127079370	7698	0	-140	107
8	127079230	127079405	7699	0	-145	107
8	127079260	127079410	7700	0	15130	107
8	127094540	127094690	7701	0	-50	107
8	127094640	127094790	7702	0	67450	107
8	127162240	127162390	7703	0	-130	107
8	127162260	127162530	7704	0	9030	107
8	127171560	127171710	7705	0	62390	107
8	127234100	127234250	7706	0	-130	107
8	127234120	127234270	7707	0	1390	107
8	127235660	127235810	7708	0	-111	107
8	127235699	127235719	7709	0	21481	107
8	127257200	127257350	7710	0	390	107
8	127257740	127257890	7711	0	2890	107
8	127260780	127260930	7712	0	19690	107
8	127280620	127280770	7713	0	6890	107
8	127287660	127287810	7714	0	-130	107
8	127287680	127287830	7715	0	25466	107
8	127313296	127313515	7716	0	-175	107
8	127313340	127313490	7717	0	-130	107
8	127313360	127313510	7718	0	25430	107
8	127338940	127339090	7719	0	-90	107
8	127339000	127339150	7720	0	56857	107
8	127396007	127396253	7721	0	-193	107
8	127396060	127396210	7722	0	430	107
8	127396640	127396790	7723	0	-130	107
8	127396660	127396810	7724	0	10450	107
8	127407260	127407410	7725	0	-110	107
8	127407300	127407450	7726	0	-149	107
8	127407301	127407479	7727	0	38321	107
8	127445800	127445950	7728	0	54530	107
8	127500480	127500630	7729	0	-140	107
8	127500490	127500683	7730	0	-143	107
8	127500540	127500690	7731	0	20390	107
8	127521080	127521230	7732	0	1370	107
8	127522600	127522750	7733	0	-135	107
8	127522615	127522810	7734	0	-150	107
8	127522660	127522810	7735	0	10630	107
8	127533440	127533590	7736	0	-130	107
8	127533460	127533610	7737	0	34990	107
8	127568600	127569143	7738	0	-443	107
8	127568700	127568850	7739	0	-110	107
8	127568740	127568890	7740	0	10330	107
8	127579220	127579370	7741	0	-130	107
8	127579240	127579390	7742	0	-135	107
8	127579255	127579425	7743	0	36735	107
8	127616160	127616310	7744	0	-90	107
8	127616220	127616370	7745	0	5510	107
8	127621880	127622030	7746	0	42750	107
8	127664780	127664930	7747	0	-143	107
8	127664787	127664888	7748	0	-88	107
8	127664800	127664950	7749	0	14750	107
8	127679700	127679850	7750	0	30	107
8	127679880	127680030	7751	0	-90	107
8	127679940	127680090	7752	0	31210	107
8	127711300	127711450	7753	0	-130	107
8	127711320	127711470	7754	0	-142	107
8	127711328	127711491	7755	0	27169	107
8	127738660	127738810	7756	0	9270	107
8	127748080	127748230	7757	0	8472	107
8	127756702	127756743	7758	0	65497	107
8	127822240	127822390	7759	0	-130	107
8	127822260	127822410	7760	0	6990	107
8	127829400	127829550	7761	0	-130	107
8	127829420	127829570	7762	0	-94	107
8	127829476	127829521	7763	0	3569	107
8	127833090	127833385	7764	0	-265	107
8	127833120	127833270	7765	0	-90	107
8	127833180	127833330	7766	0	3389	107
8	127836719	127836885	7767	0	-165	107
8	127836720	127836870	7768	0	2230	107
8	127839100	127839250	7769	0	-90	107
8	127839160	127839310	7770	0	42390	107
8	127881700	127881850	7771	0	-118	107
8	127881732	127881925	7772	0	-165	107
8	127881760	127881910	7773	0	6948	107
8	127888858	127889181	7774	0	-261	107
8	127888920	127889070	7775	0	-130	107
8	127888940	127889090	7776	0	1858	107
8	127890948	127891046	7777	0	39954	107
8	127931000	127931150	7778	0	-50	107
8	127931100	127931250	7779	0	116010	107
8	128047260	128047410	7780	0	-118	107
8	128047292	128047490	7781	0	-190	107
8	128047300	128047450	7782	0	250	107
8	128047700	128047850	7783	0	11590	107
8	128059440	128059590	7784	0	71190	107
8	128130780	128130930	7785	0	-70	107
8	128130860	128131010	7786	0	34150	107
8	128165160	128165310	7787	0	-130	107
8	128165180	128165330	7788	0	9790	107
8	128175120	128175270	7789	0	-110	107
8	128175160	128175310	7790	0	730	107
8	128176040	128176190	7791	0	-110	107
8	128176080	128176230	7792	0	-125	107
8	128176105	128176221	7793	0	14599	107
8	128190820	128190970	7794	0	-130	107
8	128190840	128190990	7795	0	28244	107
8	128219234	128219530	7796	0	-210	107
8	128219320	128219470	7797	0	930	107
8	128220400	128220550	7798	0	6670	107
8	128227220	128227370	7799	0	-70	107
8	128227300	128227450	7800	0	10310	107
8	128237760	128238010	7801	0	10	107
8	128238020	128238170	7802	0	63989	107
8	128302159	128302200	7803	0	15360	107
8	128317560	128317710	7804	0	-90	107
8	128317620	128317770	7805	0	-107	107
8	128317663	128317703	7806	0	94977	107
8	128412680	128412830	7807	0	170	107
8	128413000	128413150	7808	0	-148	107
8	128413002	128413200	7809	0	240	107
8	128413440	128413590	7810	0	650	107
8	128414240	128414390	7811	0	-130	107
8	128414260	128414425	7812	0	-125	107
8	128414300	128414450	7813	0	20630	107
8	128435080	128435230	7814	0	46910	107
8	128482140	128482290	7815	0	22653	107
8	128504943	128504992	7816	0	3731	107
8	128508723	128508940	7817	0	-160	107
8	128508780	128508930	7818	0	68430	107
8	128577360	128577510	7819	0	-110	107
8	128577400	128577550	7820	0	50	107
8	128577600	128577750	7821	0	7890	107
8	128585640	128585790	7822	0	-118	107
8	128585672	128585769	7823	0	-89	107
8	128585680	128585830	7824	0	170	107
8	128586000	128586150	7825	0	-130	107
8	128586020	128586170	7826	0	12010	107
8	128598180	128598330	7827	0	-130	107
8	128598200	128598350	7828	0	10130	107
8	128608480	128608630	7829	0	30	107
8	128608660	128608810	7830	0	28970	107
8	128637780	128637930	7831	0	-70	107
8	128637860	128638010	7832	0	50	107
8	128638060	128638210	7833	0	62010	107
8	128700220	128700370	7834	0	37390	107
8	128737760	128737910	7835	0	130	107
8	128738040	128738190	7836	0	-111	107
8	128738079	128738280	7837	0	-200	107
8	128738080	128738230	7838	0	7976	107
8	128746206	128746494	7839	0	-194	107
8	128746300	128746450	7840	0	1446	107
8	128747896	128747931	7841	0	229	107
8	128748160	128748310	7842	0	93	107
8	128748403	128748625	7843	0	-205	107
8	128748420	128748570	7844	0	1397	107
8	128749967	128750215	7845	0	-195	107
8	128750020	128750170	7846	0	-130	107
8	128750040	128750190	7847	0	5170	107
8	128755360	128755510	7848	0	56990	107
8	128812500	128812650	7849	0	30	107
8	128812680	128812830	7850	0	530	107
8	128813360	128813510	7851	0	17010	107
8	128830520	128830670	7852	0	-90	107
8	128830580	128830730	7853	0	-132	107
8	128830598	128830696	7854	0	14624	107
8	128845320	128845470	7855	0	18910	107
8	128864380	128864530	7856	0	-90	107
8	128864440	128864590	7857	0	7790	107
8	128872380	128872610	7858	0	-230	107
8	128872380	128872530	7859	0	-110	107
8	128872420	128872570	7860	0	10650	107
8	128883220	128883370	7861	0	90	107
8	128883460	128883610	7862	0	18750	107
8	128902360	128902510	7863	0	-110	107
8	128902400	128902550	7864	0	50	107
8	128902600	128902750	7865	0	4230	107
8	128906980	128907130	7866	0	-139	107
8	128906991	128907146	7867	0	-126	107
8	128907020	128907170	7868	0	19530	107
8	128926700	128926850	7869	0	-130	107
8	128926720	128926870	7870	0	17038	107
8	128943908	128943952	7871	0	36128	107
8	128980080	128980230	7872	0	-60	107
8	128980170	128980231	7873	0	-51	107
8	128980180	128980330	7874	0	1270	107
8	128981600	128981750	7875	0	12150	107
8	128993900	128994050	7876	0	70	107
8	128994120	128994270	7877	0	14530	107
8	129008800	129008950	7878	0	8	107
8	129008958	129009015	7879	0	18025	107
8	129027040	129027190	7880	0	-130	107
8	129027060	129027210	7881	0	10330	107
8	129037540	129037690	7882	0	-130	107
8	129037560	129037710	7883	0	330	107
8	129038040	129038190	7884	0	-130	107
8	129038060	129038210	7885	0	13730	107
8	129051940	129052090	7886	0	90930	107
8	129143020	129143170	7887	0	22110	107
8	129165280	129165430	7888	0	-130	107
8	129165300	129165450	7889	0	23470	107
8	129188920	129189070	7890	0	390	107
8	129189460	129189610	7891	0	-10	107
8	129189600	129189750	7892	0	13730	107
8	129203480	129203630	7893	0	5910	107
8	129209540	129209690	7894	0	-97	107
8	129209593	129209759	7895	0	-119	107
8	129209640	129209790	7896	0	170	107
8	129209960	129210110	7897	0	-50	107
8	129210060	129210210	7898	0	44290	107
8	129254500	129254650	7899	0	-138	107
8	129254512	129254554	7900	0	-34	107
8	129254520	129254670	7901	0	26830	107
8	129281500	129281650	7902	0	170	107
8	129281820	129282050	7903	0	-230	107
8	129281820	129281970	7904	0	-110	107
8	129281860	129282010	7905	0	3850	107
8	129285860	129286010	7906	0	46122	107
8	129332132	129332236	7907	0	2729	107
8	129334965	129335227	7908	0	-187	107
8	129335040	129335190	7909	0	-130	107
8	129335060	129335210	7910	0	21150	107
8	129356360	129356510	7911	0	63490	107
8	129420000	129420150	7912	0	20370	107
8	129440520	129440670	7913	0	72410	107
8	129513080	129513230	7914	0	30170	107
8	129543400	129543550	7915	0	19022	107
8	129562572	129562598	7916	0	25262	107
8	129587860	129588010	7917	0	8010	107
8	129596020	129596170	7918	0	-130	107
8	129596040	129596190	7919	0	50	107
8	129596240	129596390	7920	0	69310	107
8	129665700	129665896	7921	0	-196	107
8	129665700	129665850	7922	0	-110	107
8	129665740	129665890	7923	0	29930	107
8	129695820	129695970	7924	0	-90	107
8	129695880	129696030	7925	0	5070	107
8	129701100	129701250	7926	0	66	107
8	129701316	129701636	7927	0	-256	107
8	129701380	129701530	7928	0	-130	107
8	129701400	129701550	7929	0	169934	107
8	129871484	129871707	7930	0	-167	107
8	129871540	129871690	7931	0	72870	107
8	129944560	129944710	7932	0	-97	107
8	129944613	129944701	7933	0	-81	107
8	129944620	129944770	7934	0	57130	107
8	130001900	130002050	7935	0	34170	107
8	130036220	130036463	7936	0	-183	107
8	130036280	130036430	7937	0	-130	107
8	130036300	130036450	7938	0	10850	107
8	130047300	130047450	7939	0	-121	107
8	130047329	130047543	7940	0	-163	107
8	130047380	130047530	7941	0	17830	107
8	130065360	130065510	7942	0	-110	107
8	130065400	130065550	7943	0	91815	107
8	130157365	130157475	7944	0	57285	107
8	130214760	130214910	7945	0	-50	107
8	130214860	130215010	7946	0	14050	107
8	130229060	130229210	7947	0	18730	107
8	130247940	130248090	7948	0	5410	107
8	130253500	130253650	7949	0	-130	107
8	130253520	130253670	7950	0	41570	107
8	130295240	130295390	7951	0	-118	107
8	130295272	130295360	7952	0	-40	107
8	130295320	130295470	7953	0	19210	107
8	130314680	130314830	7954	0	-94	107
8	130314736	130314803	7955	0	906	107
8	130315709	130315888	7956	0	-168	107
8	130315720	130315870	7957	0	-130	107
8	130315740	130315890	7958	0	11528	107
8	130327418	130327476	7959	0	-56	107
8	130327420	130327570	7960	0	25190	107
8	130352760	130352910	7961	0	2090	107
8	130355000	130355150	7962	0	43030	107
8	130398180	130398330	7963	0	149750	107
8	130548080	130548355	7964	0	-235	107
8	130548120	130548270	7965	0	3217	107
8	130551487	130551641	7966	0	-101	107
8	130551540	130551690	7967	0	21770	107
8	130573460	130573610	7968	0	25770	107
8	130599380	130599530	7969	0	-137	107
8	130599393	130599551	7970	0	-131	107
8	130599420	130599570	7971	0	6450	107
8	130606020	130606170	7972	0	-130	107
8	130606040	130606190	7973	0	-121	107
8	130606069	130606244	7974	0	79936	107
8	130686180	130686330	7975	0	8010	107
8	130694340	130694490	7976	0	-122	107
8	130694368	130694474	7977	0	5267	107
8	130699741	130699978	7978	0	-218	107
8	130699760	130699910	7979	0	9490	107
8	130709400	130709550	7980	0	-50	107
8	130709500	130709650	7981	0	28050	107
8	130737700	130737850	7982	0	766	107
8	130738616	130738775	7983	0	-115	107
8	130738660	130738810	7984	0	-130	107
8	130738680	130738830	7985	0	430	107
8	130739260	130739410	7986	0	330	107
8	130739740	130739890	7987	0	1010	107
8	130740900	130741050	7988	0	-149	107
8	130740901	130741210	7989	0	-290	107
8	130740920	130741070	7990	0	210	107
8	130741280	130741430	7991	0	2690	107
8	130744120	130744270	7992	0	-113	107
8	130744157	130744281	7993	0	16379	107
8	130760660	130760810	7994	0	-119	107
8	130760691	130760889	7995	0	-149	107
8	130760740	130760890	7996	0	27847	107
8	130788737	130789000	7997	0	-220	107
8	130788780	130788930	7998	0	-110	107
8	130788820	130788970	7999	0	120	107
8	130789090	130789131	8000	0	4	107
8	130789135	130789138	8001	0	38890	107
8	130828028	130828155	8002	0	-75	107
8	130828080	130828230	8003	0	4182	107
8	130832412	130832667	8004	0	-207	107
8	130832460	130832610	8005	0	5877	107
8	130838487	130838698	8006	0	-158	107
8	130838540	130838690	8007	0	-130	107
8	130838560	130838710	8008	0	33092	107
8	130871802	130871891	8009	0	32069	107
8	130903960	130904110	8010	0	2670	107
8	130906780	130907070	8011	0	-170	107
8	130906900	130907050	8012	0	-137	107
8	130906913	130906956	8013	0	44844	107
8	130951800	130951950	8014	0	-130	107
8	130951820	130951970	8015	0	-138	107
8	130951832	130952103	8016	0	1654	107
8	130953757	130953839	8017	0	6854	107
8	130960693	130960917	8018	0	-177	107
8	130960740	130960890	8019	0	-110	107
8	130960780	130960930	8020	0	21530	107
8	130982460	130982610	8021	0	-130	107
8	130982480	130982630	8022	0	-125	107
8	130982505	130982643	8023	0	32537	107
8	131015180	131015330	8024	0	11824	107
8	131027154	131027234	8025	0	6	107
8	131027240	131027390	8026	0	82	107
8	131027472	131027773	8027	0	-253	107
8	131027520	131027670	8028	0	-130	107
8	131027540	131027690	8029	0	493	107
8	131028183	131028352	8030	0	65472	107
8	131093824	131093885	8031	0	13030	107
8	131106915	131106973	8032	0	87	107
8	131107060	131107210	8033	0	-130	107
8	131107080	131107230	8034	0	34690	107
8	131141920	131142070	8035	0	75850	107
8	131217920	131218070	8036	0	-130	107
8	131217940	131218090	8037	0	1790	107
8	131219880	131220030	8038	0	-130	107
8	131219900	131220050	8039	0	90230	107
8	131310280	131310430	8040	0	-110	107
8	131310320	131310470	8041	0	4290	107
8	131314760	131314910	8042	0	-130	107
8	131314780	131314967	8043	0	-147	107
8	131314820	131314970	8044	0	25630	107
8	131340600	131340750	8045	0	29270	107
8	131370020	131370170	8046	0	21770	107
8	131391940	131392090	8047	0	-90	107
8	131392000	131392150	8048	0	36730	107
8	131428880	131429030	8049	0	-137	107
8	131428893	131429099	8050	0	-199	107
8	131428900	131429050	8051	0	3590	107
8	131432640	131432790	8052	0	-90	107
8	131432700	131432850	8053	0	890	107
8	131433740	131433890	8054	0	-110	107
8	131433780	131433930	8055	0	-139	107
8	131433791	131433934	8056	0	96666	107
8	131530600	131530750	8057	0	350	107
8	131531100	131531250	8058	0	-40	107
